frame,mode,state,level,enemyCount,normalBulletCount,orbitBulletCount,queryCount,nearbyCandidateCount,bruteForceCandidateCount,candidateReductionPercent,spatialBuildMilliseconds,collisionMilliseconds,separationMilliseconds
354,spatial_grid,scene_stress,0,27,1,0,29,104,783,86.7178,0.0126,0.0016,0.0229
355,spatial_grid,scene_stress,0,27,1,0,29,102,783,86.9732,0.0127,0.002,0.0244
356,spatial_grid,scene_stress,0,27,1,0,29,103,783,86.8455,0.0114,0.002,0.0227
357,spatial_grid,scene_stress,0,27,1,0,29,103,783,86.8455,0.011,0.0021,0.0232
358,spatial_grid,scene_stress,0,27,1,0,29,99,783,87.3563,0.0127,0.0019,0.0224
359,spatial_grid,scene_stress,0,27,1,0,29,98,783,87.484,0.0111,0.002,0.0222
360,spatial_grid,scene_stress,0,27,1,0,29,97,783,87.6117,0.0151,0.0019,0.0222
361,spatial_grid,scene_stress,0,27,1,0,29,96,783,87.7395,0.0181,0.0016,0.0214
362,spatial_grid,scene_stress,0,26,1,0,29,96,783,87.7395,0.0106,0.1985,0.0205
363,spatial_grid,scene_stress,0,26,0,0,27,89,702,87.3219,0.0102,0.0009,0.0214
364,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.0097,0.0009,0.0211
365,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.0121,0.0009,0.0208
366,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.0116,0.0009,0.0203
367,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.016,0.0018,0.0334
368,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.0115,0.001,0.0206
369,spatial_grid,scene_stress,0,26,0,0,27,88,702,87.4644,0.0111,0.0014,0.0208
370,spatial_grid,scene_stress,0,26,0,0,27,91,702,87.037,0.0111,0.0009,0.0219
371,spatial_grid,scene_stress,0,26,0,0,27,92,702,86.8946,0.0111,0.0009,0.0379
372,spatial_grid,scene_stress,0,26,0,0,27,94,702,86.6097,0.0117,0.0009,0.0223
373,spatial_grid,scene_stress,0,26,0,0,27,90,702,87.1795,0.0106,0.0009,0.0227
374,spatial_grid,scene_stress,0,26,0,0,27,90,702,87.1795,0.0112,0.0059,0.0225
375,spatial_grid,scene_stress,0,26,0,0,27,92,702,86.8946,0.0114,0.001,0.0231
376,spatial_grid,scene_stress,0,26,0,0,27,91,702,87.037,0.0125,0.0008,0.0214
377,spatial_grid,scene_stress,0,26,0,0,27,92,702,86.8946,0.0124,0.0011,0.0217
378,spatial_grid,scene_stress,0,26,0,0,27,92,702,86.8946,0.0114,0.0009,0.0211
379,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.0122,0.0008,0.022
380,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.0122,0.001,0.0229
381,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.0119,0.001,0.0228
382,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.0118,0.001,0.0233
383,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.012,0.0012,0.0227
384,spatial_grid,scene_stress,0,26,0,0,27,95,702,86.4672,0.0151,0.001,0.0393
385,spatial_grid,scene_stress,0,26,0,0,27,97,702,86.1823,0.0173,0.0014,0.022
386,spatial_grid,scene_stress,0,26,0,0,27,99,702,85.8974,0.0138,0.001,0.0212
387,spatial_grid,scene_stress,0,26,0,0,27,102,702,85.4701,0.0116,0.0011,0.0218
388,spatial_grid,scene_stress,0,26,0,0,27,104,702,85.1852,0.0107,0.0009,0.0217
389,spatial_grid,scene_stress,0,26,0,0,27,104,702,85.1852,0.0115,0.0009,0.0214
390,spatial_grid,scene_stress,0,26,0,0,27,105,702,85.0427,0.0125,0.0011,0.0207
391,spatial_grid,scene_stress,0,26,0,0,27,106,702,84.9003,0.0126,0.0011,0.0222
392,spatial_grid,scene_stress,0,26,1,0,28,111,728,84.7527,0.0126,0.0024,0.0238
393,spatial_grid,scene_stress,0,26,1,0,28,111,728,84.7527,0.0135,0.0022,0.0229
394,spatial_grid,scene_stress,0,26,1,0,28,111,728,84.7527,0.0121,0.0024,0.0233
395,spatial_grid,scene_stress,0,26,1,0,28,111,728,84.7527,0.0113,0.002,0.0225
396,spatial_grid,scene_stress,0,26,1,0,28,114,728,84.3407,0.0116,0.002,0.0227
397,spatial_grid,scene_stress,0,26,1,0,28,117,728,83.9286,0.0113,0.0023,0.0223
398,spatial_grid,scene_stress,0,26,1,0,28,119,728,83.6538,0.0114,0.0026,0.0233
399,spatial_grid,scene_stress,0,26,1,0,28,119,728,83.6538,0.0106,0.0027,0.0411
400,spatial_grid,scene_stress,0,25,1,0,28,119,728,83.6538,0.0182,0.0501,0.0246
401,spatial_grid,scene_stress,0,25,0,0,26,112,650,82.7692,0.0094,0.0097,0.0229
402,spatial_grid,scene_stress,0,25,0,0,26,112,650,82.7692,0.0102,0.0014,0.0229
403,spatial_grid,scene_stress,0,27,0,0,28,119,756,84.2593,0.0104,0.0015,0.0251
404,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0122,0.0014,0.041
405,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0113,0.0014,0.0263
406,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0146,0.0108,0.0385
407,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
408,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
409,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
410,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
411,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
412,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
413,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
414,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
415,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
416,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
417,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
418,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
419,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
420,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
421,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
422,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
423,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
424,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
425,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
426,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
427,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
428,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
429,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
430,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
431,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
432,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
433,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
434,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
435,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
436,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
437,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
438,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
439,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
440,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
441,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
442,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
443,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
444,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
445,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
446,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
447,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
448,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
449,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
450,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
451,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
452,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
453,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
454,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
455,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
456,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
457,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
458,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
459,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
460,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
461,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
462,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
463,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
464,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
465,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
466,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
467,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
468,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
469,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
470,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
471,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
472,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
473,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
474,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
475,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
476,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
477,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
478,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
479,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
480,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
481,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
482,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
483,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
484,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
485,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
486,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
487,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
488,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
489,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
490,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
491,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
492,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
493,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
494,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
495,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
496,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
497,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
498,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
499,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
500,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
501,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
502,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
503,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
504,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
505,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
506,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
507,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
508,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
509,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
510,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
511,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
512,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
513,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
514,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
515,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
516,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
517,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
518,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
519,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
520,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
521,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
522,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
523,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
524,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
525,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
526,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
527,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
528,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
529,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
530,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
531,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
532,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
533,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
534,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
535,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
536,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
537,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
538,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
539,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
540,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
541,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
542,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
543,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
544,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
545,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
546,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
547,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
548,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
549,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
550,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
551,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
552,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
553,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
554,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
555,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
556,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
557,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
558,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
559,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
560,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
561,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
562,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
563,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
564,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
565,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
566,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
567,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
568,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
569,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
570,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
571,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
572,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
573,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
574,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
575,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
576,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
577,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
578,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
579,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
580,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
581,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
582,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
583,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
584,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
585,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
586,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
587,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
588,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
589,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
590,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
591,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
592,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
593,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
594,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
595,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
596,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
597,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
598,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
599,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
600,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
601,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
602,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
603,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
604,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
605,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
606,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
607,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
608,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
609,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
610,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
611,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
612,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
613,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
614,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
615,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
616,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
617,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
618,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
619,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
620,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
621,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
622,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
623,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
624,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
625,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
626,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
627,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
628,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
629,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
630,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
631,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
632,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
633,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
634,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
635,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
636,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
637,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
